dialog_id,meme_id,text,actor_id
8af3f8ea-26a4-4018-a11f-48d4a7f9a261,cf525b43-5f8e-47af-98e2-73da7f03179a,Me: Veedenti ila thagulkunnadu,b82b1aed-7f06-4855-878d-4e379707972b
8af47c47-7d3b-4465-a96c-eaf28a9bfc43,315f55e9-e1ea-4960-917e-4a28ed2c81ef,"when ever that talkative friend calls you: hello, hello signals levu anna ",a56bade1-85c4-4d13-8d41-2a42084341ce
8b0a99e4-f16c-4486-a85f-d068d33fbca3,1c8494a3-a66b-45ef-aad2-2185effeeb76,"arey aa since 1923 anedi enti ",4c0eb89b-d102-4023-a7c7-ebcf5028d7a7
8b1fc939-716c-47fe-b72d-f2bf32de58d4,4d417978-dd59-4f55-acd6-b5606cd0f32b,Pinni: Nee istam intloki ranivvadhu,96509031-8a1b-44e0-ac16-8502b5bc78da
8b22c281-d12a-4cee-997b-cb00d1c516d3,59e767f8-f782-4689-95ae-0910c33e3926,nuv ra mundhu,7981bd09-6ad2-40ea-b9e0-fe5e4751da35
8b337043-bc05-4126-9179-173529dba856,739dadb5-e4ec-4287-ba57-0aa30817c888,When my TL asked me to write code in front of Her..!,01877128-87fb-4065-8428-6087e440d7a2
8b37e3a5-8ee7-4e7c-be8c-b43b63086217,c36c377f-95a6-426e-a932-7a0bd84ee0a4,"My friend after drawing a Donkey photo, insted of drawing a Dog Image, and he shows it to the Dog",2085aa84-1ca5-41ad-80cc-5038ff846307
8b4e3899-75c2-4907-b2e9-911bbb38bbf9,18168f89-4095-4d4d-99b9-d0d5a37db20b,nuv anukunte aithadhi sami,3c173e19-e654-48c7-86d1-8bc73af95606
8b5234cb-0cda-4a47-9dea-38e7c6590d3a,8943c009-e2bc-4371-8e3a-7ff06f2265cc,"Me and my friends searching for Important questions, 1 day before exam",87773893-19c4-4dd5-89bf-e0bcbba567eb
8b554fc7-f386-40a5-9b8f-1cd3c449e282,68027bde-4749-479c-b2bd-340402a1adac,Me: Chithakottiii ippudu emoo ila antunav,87773893-19c4-4dd5-89bf-e0bcbba567eb
8b832cfa-7760-43c0-840c-a783c05f4f94,5285c6e6-5a2b-49c1-a931-d553567a6b77,Dad: Idhigoo na card motham vaaduko ammaa!,426f2da1-4b7f-4142-8cd4-473aaffeb154
8b8a9733-909d-47de-819d-c576ed018e27,bfaaf459-9b47-4fd4-82d3-0fc0b6ca57e9,Me and my hostel frnds watching movie be like:,cc55ca01-252e-4960-af41-0d4654a08597
8b962060-a00d-48f2-8c47-143faa09415a,6f596676-5088-4235-b866-29c52e692a49,Sir: Entra neeku yetakaaramga undha? Undu nee termination letter tepistha,32d597e9-20ee-4727-a308-97fd9fa647bb
8b977d48-448c-450a-9a51-83003ff83220,dfb47499-0c36-46b9-8e72-b2357fb6c3b6,Me in traffic: Ndhuku oo horn kodatharu sense ledha meeku,d038c05a-1078-4677-a17e-40c7812b0c05
8ba1376d-9471-4a4d-8ea5-14326e3f960e,9a790454-373e-4bd5-bf9c-193b7422ef65,nenu coffee taguthanu andi,2d57096c-c12b-4682-a45d-7c6e17a50d13
8baf05f3-15e1-4443-992f-7d1eb3001941,3afe2753-f374-4ff0-9f7b-89750397b6c2,After a girl looking at me: my friends be like,3c173e19-e654-48c7-86d1-8bc73af95606
8bb05824-ad97-4583-8dd0-869975f7795f,28728ec4-2f9b-45b3-badc-550ec91297ea,"Customer care: Nee Validity ayyi 3 days ayyindhi, eppudu Recharge cheyisthavuraa",20fd7708-a7f5-4b7a-a61a-ec8be9062a34
8bb42822-81a3-4148-be33-08f862de465e,7d487cf4-e12b-4a44-b126-a1145cf26758,Vallani yeppudu respect lekunda chudaledu..chudanu,7349d710-4fbf-499e-9bbf-eec3f07b600a
8bb90c04-0ee5-436f-ae34-a6dfdd14a54a,be47bf5f-61cb-43fb-ab56-ccfe1cb14e26,my friend saying the cock and bull stories for the hundredth time:,19d63a25-9527-4e42-96f3-307552351dd0
8bbba640-43a3-4487-a7b4-005c3d20adf2,2e68ddf0-f8d1-4e55-9b2e-3c7647be22a2,"Me to my Friend: Arey Battaburra yedava, Neeku Jutthey takkuva anukunna",df8d1267-da72-4a96-b250-8a1ed48191ce
8bc27d35-a53a-4fa0-b18d-85d954be1fd4,1608349f-8918-4b5a-9e7f-2b0558de7fd7,vidu nake esadu dialogue malli,69779a2e-5a60-48dd-b671-923550231a2f
8bc461bd-73b6-4b61-85c5-a7b81a196ac7,ae9e985d-e61d-49ff-b605-3e834e2b9d74,"nuv unnav ani vaccha  ",eb81040c-c3c6-413f-aa79-e49416d73a66
8bd5e916-ac2c-45e2-832d-5f3b4512d23e,7bfaeb9d-e3d5-47cf-bd92-0169cfeec951,"Ilaney untadhi, Ee year lo ina Career meedha concentrate chey",00a6426e-ea41-4d26-bc2d-d4fddd465ca5
8be78c54-12cb-46e0-b13b-afa6837d8261,4f17f2b6-6d14-44b7-8f87-07e1421ee37b,nallaga barre kanlu unnatu unnay,6eebb998-7bd0-41c6-88a8-5fd14fa48547
8bfa84d8-fafe-4e90-ae94-6832a3e73b7f,ee04f45e-05f1-4a8b-9f61-e69f19277074,Coach: Em baabu Rest teesukuntaavaa,20fd7708-a7f5-4b7a-a61a-ec8be9062a34
8c05ba77-a6fd-499a-adda-6bc71fd4f391,37f90dcb-b01c-4f49-b967-0f89b1af4fa4,me and my friends after getting caught drunk and drive case,32d597e9-20ee-4727-a308-97fd9fa647bb
8c0fb3d9-982a-43e6-ade5-6c941ccb8269,4ef6ad05-756b-47ba-b002-0e08e64b269e,naku emaina telusa enti naku kuda em teliyadu sir,f18b9515-5058-45e8-bfa1-8d16d304bf17
8c39bbe6-351a-4263-ab21-758a10691873,6704edc0-bb90-4f6c-af34-d8134d25321b,Dad: Ninnu chadivincha chudu naa thappura,30ed3323-8c4f-4b9b-b093-5bfec225e3f5
8c5d2bdb-56b2-438b-b14b-99176d2649a9,3d313489-b8f0-46e6-a35e-afa84117743e,50 lakshala appu naanna,7c86cb06-0197-4960-8b6b-ec341437ff6b
8c84e42d-820f-4d0a-b5d8-04d95ab910cb,50bee12d-d1ae-4d10-8b61-04ccda470e8a,"Me: Sir nenu clg ki ochedhe nelaki okasari ",0e207e54-b472-48ec-9704-657cff446c8b
8c86c483-e371-44f4-b52f-3ae36292bbb5,5b16b966-dcb7-4299-a537-bb68deabad06,"nuvvu cheyyaledu ani telisindhi andhuke tintunna 
",7c86cb06-0197-4960-8b6b-ec341437ff6b
8c88cdca-4441-4ba3-be54-08a925e9f5f5,eeabd5b0-6de2-4124-bd80-9a25754e78fe,"When fight between Me and CR, ",32d597e9-20ee-4727-a308-97fd9fa647bb
8ca062cc-af29-4366-8337-767fd86bd606,455e72e4-6c4b-4246-b208-640bc178e1c0,Dad: Muskuni padha ikkadanunchi,7c86cb06-0197-4960-8b6b-ec341437ff6b
8cae2331-5b86-4942-ac29-283df524c2f7,56d39be4-c15d-480d-8e7c-400c91a06151,"Nuvvu ""Huu anu"", Ikkada unna vallandarini 10 minutes lo lepeddham..!",719a31ec-ccc5-470d-8de7-85c9e2f4fb4a
8cc16390-299c-4757-9b28-3d5d367bb5ab,64f8758a-e5aa-47c6-93f0-90e8e14b72d5,"Rey, naaku opika pothundhi kaani, Neekentraa baabu opika potledhu
",20fd7708-a7f5-4b7a-a61a-ec8be9062a34
8cc70ea7-2f05-4dc0-b2ac-91c2ca405d33,4cc70258-595e-422a-9ad6-338e87852137,me being emotional during movie,21f7dc0d-c92f-4d40-8c11-efbf9a160e17
8ccd8fd7-47c6-41d3-9647-6cbb2c829887,53a35bb7-860a-428d-bbe3-b138ee8da4e3,My friend on Sunday,7c86cb06-0197-4960-8b6b-ec341437ff6b
8cd0efde-9598-4016-9da9-897f3076890d,26de816a-faf2-4ee5-b995-7f28552da916,me mei,df8d1267-da72-4a96-b250-8a1ed48191ce
8cd2a7d6-36ef-435e-8880-cb37ab4f5edc,5fb0db88-4cb3-4f27-9adb-ed1d342bfd89,My Mother's angry when I forgot my carriage box in my school,53679f2b-0fea-4ecc-921e-453df854da19
8cec702d-1f2f-4e89-9f37-8611cc4a43ec,9968a877-8c1e-4a1e-8065-250a37e92a91,"Rey cheppu evadu nee boss, ",20fd7708-a7f5-4b7a-a61a-ec8be9062a34
8d115c85-2c2b-412f-8daa-862a203975d1,b1bb8177-cedc-4c7d-8a6a-9e7f29dc0237,"asalu thanani ela baristunnaru ",9e793cf9-0646-4896-b090-64f45dbe45b6
8d13de9c-3b30-4605-b900-c15713b55a64,614c190f-b500-4713-b925-f3331947707b,"When my friend, Is not lifting my phone calls from 1 week",32d597e9-20ee-4727-a308-97fd9fa647bb
8d234ff8-feaf-4e48-9e91-17d601f85c51,6a968eb2-3135-4bb7-accc-8f5fbb625b08,Police sitting on my bike for collecting Challan,7c86cb06-0197-4960-8b6b-ec341437ff6b
8d25955c-9f33-4cdb-9844-ba0b3fcd243b,587b33f7-2df1-4d2e-99b8-63a5039cd736,"Project last lo, Inkevado kotha vaadini pattukocchi Pedathaaru",32d597e9-20ee-4727-a308-97fd9fa647bb
8d273a16-5f65-45d8-bf2c-ad6d9ff8a565,a79d66db-be74-4658-a517-4b550a6a8f7f,Mom: enduku urke thitinchukuntav,6188e288-1205-4110-b2e7-67adffa2f2dc
8d304ba3-86ae-4d4f-952b-39d3ea69e1c8,cfff56fc-1e13-45b3-9e18-8f68dac81bc1,"rey nen ooru veltunna 1 week ranu ",93d09b02-5cb9-4f2a-93ae-dbcc29987a2c
8d4c0c9e-fed5-435e-9740-263aaf6ad234,ac86acc2-e459-43fd-ac7f-543244665172,"reyy mowa, eh 5 rupees thiskoni intiki vellu, malli raaku ra please!",1e11da22-8a3e-42f4-9b99-e4ce07089e1e
8d4db1f6-79b1-401d-8ada-c25edce8afe3,6c892c38-2162-4d52-8e7b-d281b3388499,"My Team Lead: Eppudu choodu, TL gaaroo, TL Gaaroo ",73353fc5-b7f7-4179-a8b6-354eaeaf428a
8d56eb6d-5040-4a07-9784-8e545d34888e,6b5a58db-90cc-4628-a1aa-8f0c88ee9e84,tirigi velledi meru kadu mi body lu,e97b8ead-4dca-47f3-bb2e-cfa610c0966d
8d5ca11e-21c1-4c7b-b312-526813644f38,e7a03e7f-0b25-4cff-ad57-3c3be05d65e0,"My dad everytime, when I left house: Era malli eppudu Vasthaav",7c86cb06-0197-4960-8b6b-ec341437ff6b
8d5fc8a9-c351-41f6-a586-c864b800c25f,3d8b7719-8ac1-4829-8354-5d74d31cec25,eedu ee yedhava putadu rahukalam lo(teetotaller),3ab71c5c-35b0-4555-a3ab-d26d0e8b4d56
8d648d58-7cb1-4614-96cf-e70d02a72abc,3908324d-f326-4c25-be66-f4a2580e6fb0,"My friend: Mowaa bot ni koduthunna ",20fd7708-a7f5-4b7a-a61a-ec8be9062a34
8d6ad652-7ccf-4dd9-a7f9-d89b4ff788de,f26b2289-6966-4690-a507-e7ad1cdd9c1d,ika nuvvu ichindhi memu tintam,7c86cb06-0197-4960-8b6b-ec341437ff6b
8d6b0812-7504-44b7-877c-acc5b49ded47,ba56dd37-1da2-4c88-98a8-3dcbbf628c5c,"When someone touches my stomach: It's like hitting a compound wall, I say!",32d597e9-20ee-4727-a308-97fd9fa647bb
8d779011-d739-460b-b7a8-67e9d2af8fbe,a945c30a-b400-4625-b2a7-459fd0926807,"rey entra ni badha ",aa9cde85-308c-4b23-871e-4c3482ec58e6
8d77d569-0773-4b0a-953f-4a0adbddb130,0becbd65-0595-4b79-8b94-d1bc2706997c,na koduka agura nuvvu,9948d9c8-cb2b-45a5-b46f-441fae8c60f7
8d8e7792-4989-48f7-a194-8aea3eed63da,ea8ca2af-4eba-491e-9afa-dc928bffb1fd,"Mee rotating pad in the childhood ",7908d610-3fd6-46e8-af1f-53851af5b003
8d9a12f0-4040-47ec-bfcc-959d1cb3e008,196de660-677e-4dd2-87fe-76c5b5a3bbe9,sir mimmalni principal adigaru,19d63a25-9527-4e42-96f3-307552351dd0
8da4989b-17f5-4c56-a8e2-71616b06b5df,9333985f-8152-460d-b6dc-692f1bc4905d,Me to myself: Maaku telusuleraa!,df8d1267-da72-4a96-b250-8a1ed48191ce
8dae9afe-f5cf-40bc-91a2-8cc5912e1782,bbf70524-6efe-4b4a-9a2a-1d39d546b28f,My friend saying he can tolerate spicy:,87773893-19c4-4dd5-89bf-e0bcbba567eb
8db0042c-2d02-4c70-be7a-85066857d3b5,f16c8c00-156b-40b5-8118-2170b9703f94,"Friendship sir, friendship",a4237aa4-cbc2-403e-9fca-3c7de8f70be9
8db1f7f2-d9df-4a23-b8cd-d7fd7ffaa47f,91205922-af03-4d86-9c79-581572d99c7c,aada unta eeda unta,87773893-19c4-4dd5-89bf-e0bcbba567eb
8dc627f3-4b1e-40d2-8a8b-df36b13f7907,df650307-ed70-4fb7-b385-101e0ff04626,"Meanwhile gaaliloki vellipoyina me in dreams ",ce6a087f-e6ef-46a9-8ae1-4f5972bd32a2
8dc849d6-d4dc-40c3-942c-c434099fdc0e,3278ab8e-778c-47db-a508-1120d66e4609,chi ikka na bathuku bus stand ee,09ecccdd-7fd5-46a5-8b5e-798694d53c70
8dcdb351-07a0-468f-8bc3-e04dc353f157,36b3bb37-7c64-4c7e-9063-d79d7f0d866c,Mee vaadu clg lo timepass thappithe inkem cheyatle andi,47986adc-d68c-40d8-8383-ba5910f6dc80
8dcfdfd4-fb49-4668-8c97-880043231f4d,a39f7898-d0ed-4696-8eee-8dd0563b0a3f,Puri's Mark villan Introduction scene,db3e26b1-e717-4147-b7ec-eff8f0236a3d
8de5e120-5507-4be9-b289-ce4171b9cf89,6e2d6069-9389-411a-bf30-011a01f17f00,My frnd: Thanks mowaa,511c2961-98df-4bf0-9ff8-9bb135d5a044
8de61b40-9634-48c7-92f5-322f614c86ba,53c7f581-e219-4e74-8c88-272b80458db7,My advise to boys on 2025,719a31ec-ccc5-470d-8de7-85c9e2f4fb4a
8e04e1c1-66b4-4973-beea-26408f884a54,9dee8b30-6bbf-4670-a8a4-903143da3e3e,orini yamma,40627b40-2b81-41d8-83d8-66c3a150b77f
8e2dca3f-027f-4729-bfda-ac7b33befec2,60c4a5a5-9fc5-45ae-b740-d84547fb7977,My sister when someone says nuvuv bagovu,a40ed1d4-2f40-4199-8dcb-4462cccadd01
8e36b2fc-c968-45cd-957c-0f6af7cb8be5,ee1ef8d1-b711-4709-825a-c4e013aca701,Me: ala navvake andharu manalne chusthunaruu!],7981bd09-6ad2-40ea-b9e0-fe5e4751da35
8e4f4f4e-bfcc-4871-89f8-17ec6b1ac949,ffd15b82-19c9-45d5-8508-547286b08e00,My frnd: Em undhiraa aah ammayilooo!!,f7180f91-19d9-4aad-8e38-a4c69c0a9614
8e512462-be80-436f-9241-ea6d9be74501,442f1afb-02ff-48af-85c1-5c4081dfbb3e,"When a random says 'Hi' to me, Then Immediately to my friend",32d597e9-20ee-4727-a308-97fd9fa647bb
8e5419f4-e4db-4e62-bfa2-8a8af6757d10,52bdc2c4-a7b9-4c72-9754-38ef2bc98569,Police: Signal ndhuku cross chesav,20fd7708-a7f5-4b7a-a61a-ec8be9062a34
8e54cb74-0873-4568-94f0-617721b7acbf,cfff56fc-1e13-45b3-9e18-8f68dac81bc1,"nenem cheyale nuv oruvelte, vellaku ",9e793cf9-0646-4896-b090-64f45dbe45b6
8e5d0a4c-0371-477d-aa46-d73c80eabebd,ecd8f1a2-b1d7-4bc5-9243-fdf1ebe0cf3d,Relative Uncle: Evarandi tea ila pettaruu,ca111c69-463f-47e5-aa9b-dcfb232f5bd0
8e6a5b94-bb50-4929-bbb3-a2ebf94209bd,e4265036-ca49-4116-ae9e-a3581b517870,tedu savadu,09ecccdd-7fd5-46a5-8b5e-798694d53c70
8e78fcd4-5d66-4362-bbdf-4a9b79aafee3,d81d5bc7-bd30-4979-a001-2ff961d08531,me: ekkadiki intha nighttime,719a31ec-ccc5-470d-8de7-85c9e2f4fb4a
8e79605b-303f-4cc6-9277-e0b0bf85c00e,40db5c57-9e62-422a-be08-744645707719,"My frnd: ayithee eesari kooda chesey ",296ec77f-a9e4-4573-a16f-01a52d651113
8e843974-d8a3-41d7-b7b0-fc7fb05ded69,eda580eb-3d18-4af3-aef9-6242a07ad039,Mee akka deggara teliyakunda teesesava enti,0a2cec25-1283-416c-a5cd-5e3f82a2f762
8e8bbcd9-97c7-44d4-985c-3af06a0401c9,0a096ed7-69fe-436e-9699-0860fcbdc874,me: Adhi evadanna food antada thinte potharu janalu,32d597e9-20ee-4727-a308-97fd9fa647bb
8ea3ae6a-30c6-4a91-90c8-04dcf4748f6a,752eeb30-25db-4d67-ad4e-26b634c90af3,you were loyal to her,21f7dc0d-c92f-4d40-8c11-efbf9a160e17
8eb7788a-5345-40d1-8b2d-0575141b297b,7a2fbbf6-d8d4-4097-831f-07bcc12b09ca,Me with my teammates: Nenu leave peduthunnaaa,cc55ca01-252e-4960-af41-0d4654a08597
8ebe4c65-3d32-412b-bd95-b11afcb026d4,04fef316-e518-4445-a4b2-3a138d76e338,Baagunnava Baabu,09ecccdd-7fd5-46a5-8b5e-798694d53c70
8ec82854-5ac3-4930-911c-edfca84e4cd7,3e507b70-c8a0-415f-95a8-65c0845b9c87,My TL motivation to make work with us,7cd8f94d-28f6-46a5-9276-2b2f9b3454d7
8eca3c02-175a-4634-a6d5-7fa7ad6ee620,f672e158-1774-4362-ac1c-0669173df44a,"asalu aa ammayi evaro naku teliyadu, ame ni ippde modati sari chustunna",9e793cf9-0646-4896-b090-64f45dbe45b6
8ed75944-923a-46bb-8a4b-f14308546ef9,5b657700-50c1-402b-87c6-8ccc42584dda,Me thinking about my future after two pegs: World's Richest Man ayipotha emo nenu,ae1425d7-4658-45e4-9692-63ca6d4bf7e3
8eef84e4-7cd1-40b4-817f-be76d5aebc93,ce29a315-49a5-4591-83d2-2eb1cc88b6d3,Me in scrum meeting: Em aduguthunaruraa ayyaaaaa,0e207e54-b472-48ec-9704-657cff446c8b
8ef7b895-4cd3-484b-9f9b-a3598cda7797,61b862d5-c693-416c-9c64-9bddadca096e,Dad: Baane veshalu vesthunav,98eeb650-ee00-4e77-b298-563211681161
8f0c5c6b-5596-4980-be18-898d8410f805,5552e1c6-b95c-40a0-a42e-a853cc05b4ae,omg big buffalo,3d2786de-c90c-4c6f-86cf-c2b12853ff51
8f1c468c-ddfb-410c-abd9-5759383c440e,ce2929cb-91a4-4042-a46b-d66c46304505,me going strainght to that senior,7349d710-4fbf-499e-9bbf-eec3f07b600a
8f2df37a-3cb6-4327-a35b-df45725b4634,0919fba4-50c3-482d-b44d-4114b002ee87,cheppu kovali bro,87773893-19c4-4dd5-89bf-e0bcbba567eb
8f3299a9-398a-449c-ba5c-c0940897a4ac,9f0894f3-e15d-4324-ad96-509f41928049,Me with people I don't know: Em babai Bavunnarra andharu,f18b9515-5058-45e8-bfa1-8d16d304bf17
8f424a43-0ecc-4171-94a3-9bf143ba055d,d132fa09-a767-42a9-9183-d5641cb2848f,Me: Enti daddy nuvvena ila andhi. lekapothe naku emanna kala ochindha?,b82b1aed-7f06-4855-878d-4e379707972b
8f45f0a5-eb58-4e8a-beeb-642b5a549ff5,03000612-a632-4870-9561-c8655200c0d2,Most Heroism scene in the Film,87773893-19c4-4dd5-89bf-e0bcbba567eb
8f48f056-3fee-4883-afd0-33cae786c48e,36f2ab8a-4a1a-48c4-8e8c-609b84fe7a36,Me: Meeru chesedhi chala thappu,20fd7708-a7f5-4b7a-a61a-ec8be9062a34
8f49a8d6-abbf-4cbd-a5b2-9ae82340ee61,5bf45aaa-bf28-4bf3-a323-9dd22e727466,"Me went to temple and came out with bottu: Mowa ela unnaraa ",7908d610-3fd6-46e8-af1f-53851af5b003
8f584971-3caf-4a24-8a23-795b55dd607c,b42becd0-ad1f-4c14-870f-82ea8f2d0008,"When Everyone asks, when will you get job..?",32d597e9-20ee-4727-a308-97fd9fa647bb
8f62751b-0552-4f6e-a872-1cbed90db4eb,285dea01-373c-4ec3-94e9-971f23dc51cc,madhi chala decent family sir,b2076721-6cba-4368-847e-7601a956f77f
8f68ed3e-7845-4bd2-8575-9997ec46d242,359c3740-0145-4d80-a279-6ad6c9d0bdbf,Nee koothuru gurinchi Bhaadha Padaku,db3e26b1-e717-4147-b7ec-eff8f0236a3d
8f6a55bc-c3bc-49a3-9f2e-b0a5c508597d,826f941f-70d2-4853-acb4-c8d4b122013a,"In class: Rey Panoda, Sir pilusthunnaru",df8d1267-da72-4a96-b250-8a1ed48191ce
8f7bebd8-706d-45f1-bbba-54530bc2b0eb,8b738025-f3f5-46df-9647-66d315fd71e4,"vedenti intha deggariki vacchadu ",ddae072e-cd50-43fe-aaa4-f6b2fdbbc903
8f8aeb04-8c70-4012-8551-32626f9ed7ac,297798dc-e24c-4045-bac5-b7ae111a7d74,"That kid asking money for ice cream in any function be like: anna ice cream ippinchu ",ad13738b-a12d-4cdd-a193-ae094058c0cc
8f9753b3-f657-434b-82e5-8ec9cd3841e5,6f5e2e21-d952-4a13-af01-650a940971cd,"ha cr ye ",96509031-8a1b-44e0-ac16-8502b5bc78da
8faaba3d-1e65-41f5-abde-62994f960bbe,bcc82bcc-ccf5-4605-8332-80e102eb6b33,My dad to me after bringing rice bag: Gattodiveeeee,0c370509-e2d8-49c8-9c23-dfb67852f63e
8fb20f7a-a141-4e1a-aa94-a3acbcdb7842,1c87b258-2c46-4eca-a3c4-2053dc3752e0,Ituu chudu cheppedhi vinuu,dfe25e27-9f60-4e7f-9a78-ad192e930f2c
8fb8318a-7e56-462b-8d89-c8078dfcd5bb,0bc36376-79d3-414d-b4f0-cb56265678cd,"Me after seeing MBBS 1st year Books:
Devuda",87773893-19c4-4dd5-89bf-e0bcbba567eb
8fbf6846-3777-42d5-852f-c6d7c8a7f1fc,e48e6f3d-4f38-498f-93fa-06216d11d787,Mom: Nuvvu enniii natakalu esina daddy tho cheppestha nenuu,dd35efd2-2ba0-418d-8fe6-db4d2cda1646
8fc050f0-6bb5-4bf0-bb77-ad129339d3db,ca50d617-c300-4609-a07e-fa4569669896,"Ala ani direct ga mokam meedha cheppesthava, sorryy bol!",37acc11f-3bf9-44eb-8011-9ba2f35951b9
8fd6adaf-5a85-4034-8cff-ce1886bc5630,6f63f641-e69e-4e24-8845-5d782aed1f21,"nako oo 10000 ivvu ",87773893-19c4-4dd5-89bf-e0bcbba567eb
8fd76db1-329f-4ac3-afac-434770286876,913e33e0-e90a-467f-9c37-bf3ea77cedd2,gudiki poye mokama nidhi,b82b1aed-7f06-4855-878d-4e379707972b
8fda77cd-9577-405c-9733-ae2d6d7670fd,4446b0cc-2aa8-4097-b98d-1c4b8fdd75e0,"sir mi antha manchivadini,andhagadini",87773893-19c4-4dd5-89bf-e0bcbba567eb
8fe3fca5-8962-432f-8530-e549f0c31ffc,1749b35f-14ab-41cc-804b-cdcb0bd25016,My sister: Ledhu naaku adhe kavali,a40ed1d4-2f40-4199-8dcb-4462cccadd01
9008c5b1-d8cf-4342-acbf-48f0dd20e04d,57c5f723-c21f-4e78-a63b-6b8a84606016,"Teacher: Sir, Nenu Syllabus complete cheyyagalanaa!!",01877128-87fb-4065-8428-6087e440d7a2
900cbdf5-c187-411c-ba8b-4e975abff1b8,cf3c699e-a654-4c5a-b418-542441a13218,motham ni valle,2f02d454-10fc-4246-9fa4-72c8c9bbbe32
9012ee0d-3b7f-45ca-a443-892fdac69cd5,e9389eb4-94ad-4839-a0ac-3e01b81ae202,"My body is pure iron, bro. Don't even try to touch! ",32d597e9-20ee-4727-a308-97fd9fa647bb
902be90e-5e24-4a06-9308-2e3e4076151c,0e990bc6-c2b6-42b6-a259-dbc170bc56ce,"Abba, Poddhuney Modalettaru",32d597e9-20ee-4727-a308-97fd9fa647bb
903c80ac-5416-4890-af26-1ea5c2f6fc2b,d5908368-86ec-4510-975a-26fdf6051f55,Me: Nuvvu techedaka ila pattukuni kurchonaaa?,32d597e9-20ee-4727-a308-97fd9fa647bb
904447b1-66de-4576-be76-2186fc6141f7,492c3a20-23f3-4afd-8b6b-0619a1176808,"that one kind, when i find him alone: aipoynav ra eyala",3d2786de-c90c-4c6f-86cf-c2b12853ff51
9045566f-febf-4da6-b66a-fc4ce2caaaaf,9366da7c-f8fb-44c9-8783-6140b783af6e,Me: Enti panthulu gaaru antha maata annaru!!,7c86cb06-0197-4960-8b6b-ec341437ff6b
90456c12-949f-44fd-ad41-d65b75c3f58a,3549acfe-024f-4129-a9a0-71eca3b1392e,psyco nayala,58753e85-22f9-4205-90af-94b1b60ccaee
90459eaf-c2b1-40d4-9959-849e4a98c947,8e792e31-5c22-49bd-a0c3-41901025471e,"Meeru Twaraga class complete chesthey, Nenu Maths class Teesukuntaam ",32d597e9-20ee-4727-a308-97fd9fa647bb
904c9fa1-f17a-43ec-b3cb-2a0a9e052e46,2d1a2c0c-6ae6-4066-a805-1fb0b8e91c35,Me with my frnd after breakup: Ee ammayilani nammakudadhu mowaa,2d57096c-c12b-4682-a45d-7c6e17a50d13
9066dcd7-5c30-455e-bd00-59fe13a1879b,cc889178-01dc-4c3a-ab2c-ab9557f25fda,Me: Hii baby! em chesthunav,7c86cb06-0197-4960-8b6b-ec341437ff6b
906c9b4b-ee77-43d9-9efc-458fe676e954,d8216f41-2fdc-4bf2-ba56-c5f033055dac,"Me discussing with my frnd about the girls ",d038c05a-1078-4677-a17e-40c7812b0c05
9080285b-f4dc-4a31-a80c-e9f519800e86,388f3a79-8e56-40af-9510-cf261835b06e,Dad: Eraaa enti antha pedhodivi ayipoyava naa meedha arusthunav,30ed3323-8c4f-4b9b-b093-5bfec225e3f5
90b18798-b8cb-4a01-a784-2596e32ab874,74dcc6cd-dc7c-41de-a411-2fd31aa831a6,me who took that money went to eat biryani: dorukuthe aipovadame,7349d710-4fbf-499e-9bbf-eec3f07b600a
90b3b01d-140f-44a9-a0eb-0182a13c629e,2cd2823a-dd05-435b-a0a3-886cfc5724c5,My sister: Ayyaa sorry chudantaniki ala unte uncle anesaaaa,ff2d5e6b-9698-4213-b417-a6a391c8a8b2
90bd24e9-5d6a-4477-b46d-0f0c33f24b94,1f079cdd-d55d-409d-9e07-9a4d46e62a39,Me playing muddarball for the first time,b03f93dd-04cd-4e04-9b9b-be8b4577fa9b
90d4daaf-bed0-4a3e-9248-2bfe22457f99,d7c312a2-35a5-404b-8a75-cba659965ba7,My Mother: Naa maata vinanatha Peddodhivi ayipoyvaa. Vellipo inti nunchi,32d597e9-20ee-4727-a308-97fd9fa647bb
90d667e3-3ec9-4166-ba89-fe2a22575940,ddd03a4f-cf3e-40dc-8d02-dac2b5363c0b,"when friend gets good marks than us ",3efbdf12-0e2a-4234-afaa-156964bfdb62
90ef3603-7609-462d-9acf-fdd78d42d248,9333985f-8152-460d-b6dc-692f1bc4905d,Frnd 2: Chusaveraaa vaadu entha overaction chesthunadoo,b7fd4e81-f9ff-4b44-977f-972843f53e8a
90f5cbe4-b2e6-4aed-9e72-77fc022896d4,1a8cc27a-8632-4804-8c3e-7464215688d6,"Me calling mom: Helloo, Mummyyy",df8d1267-da72-4a96-b250-8a1ed48191ce
90f8c2b4-3916-4dc6-a8cf-bfaac4ad461c,c3a18231-50d2-432e-9abb-1ddbd7776df0,My friend: Neeku antha scene ledhuraaa,b7fd4e81-f9ff-4b44-977f-972843f53e8a
9100021f-9ca5-4420-a30b-541640f3b58a,8c827134-2552-41a8-8380-760096958d15,"Evarra meeru, vacchidru, paper jallindru, poyindru",956a3548-d418-4d12-9a92-4c1cdd6d77df
910b7749-e28a-46ee-b856-e371cdeaf1e2,f202d7b3-aa4e-45f8-950d-fee2f417356b,thana bestie and nenu okate ani chepindi,7349d710-4fbf-499e-9bbf-eec3f07b600a
